Name,Categories,Cuisine Types,Nationalities,Rating,Address,Res_Latitude,Res_Longitude,Reviews,Distance,Phone,Closed,Price
Jack Astor's,"Sports Bars, Burgers, Canadian (New)","Sports Bars, Burgers",Canadian (New),3.0,"1060 Don Mills Road, North York",43.73460779,-79.34381813,135,635.3425083330374,+14163319238,False,$$
Paramount Fine Foods,"Lebanese, Mediterranean",,Mediterranean,3.0,"1090 Don Mills Road, Toronto",43.73644,-79.34419,75,427.25271675022555,+16473529333,False,$$
ThairoomGrand,"Thai, Malaysian",,"Thai, Malaysian",4.0,"861 Yorkmills Road, Toronto",43.7543,-79.35119,85,1631.801762747902,+14164447223,False,$$
Dragon Pearl Buffet,"Buffets, Chinese",,Chinese,3.5,"865 York Mills Road, Toronto",43.75390205660173,-79.34995264312552,404,1566.4779669828333,+16473522288,False,$$
Gonoe Sushi,"Sushi Bars, Japanese",Sushi Bars,Japanese,3.5,"1310 Don Mills Road, Toronto",43.74593,-79.34625,142,639.2828781006028,+14163860801,False,$$
Matsuda Japanese Cuisine,Japanese,,Japanese,3.0,"1300 Don Mills Road, Toronto",43.74541,-79.3466399,303,585.2124189333566,+14163919188,False,$$
California Sandwiches,Sandwiches,Sandwiches,,4.0,"861 York Mills Road, Toronto",43.7542720222084,-79.3516815640495,58,1644.187713269614,+14167921331,False,$$
Casa Manila,Filipino,,Filipino,3.0,"879 York Mills Road, Toronto",43.75510654626738,-79.34897587857361,370,1681.4205376117768,+14164439654,False,$$
Mantra,Indian,,Indian,4.0,"2 O'Neil Road, Toronto",43.733599,-79.345104,71,736.1339642792085,+16477484678,False,$$$
Taylors Landing,"Bars, Comfort Food, Canadian (New)",Bars,Canadian (New),3.0,"10 O'neill Rd, Don Mills",43.73386,-79.345,202,721.350288557458,+16479436318,False,$$
Paisano,"Italian, Pizza",Pizza,Italian,3.5,"865 York Mills Road, Toronto",43.7541723,-79.3495129,76,1587.8207022904662,+14162225487,False,$$
Gyu-Kaku Japanese BBQ,"Japanese, Barbeque, Asian Fusion",Barbeque,"Japanese, Asian Fusion",4.0,"153 Yorkland Blvd, North York",43.7709761541157,-79.3315800279379,104,3593.8808361359047,+14164923825,False,N/A
Chipotle Mexican Grill,"Mexican, Fast Food",Fast Food,Mexican,3.5,"1072 Don Mills Rd, Toronto",43.73521,-79.34396,71,569.3552589722766,+14163319701,False,$$
Sorento Restaurant Fine Mediterranean Cuisine,"Mediterranean, Italian",,"Mediterranean, Italian",3.5,"900 Don Mills Road, North York",43.7267932720915,-79.3424491664093,53,1510.4242228017756,+14164473590,False,$$
Caffeine,"Coffee & Tea, Breakfast & Brunch, Sandwiches","Coffee & Tea, Sandwiches",,4.5,"1448 Lawrence Avenue E, Toronto",43.742555,-79.314252,47,2509.469224118977,+14168596529,False,$
Old Time Chinese Cuisine,Chinese,,Chinese,4.0,"10 Mallard Road, North York",43.74817,-79.34733,13,908.6029031907585,+14167925365,False,N/A
Pi Co,Pizza,Pizza,,3.5,"1070 Don Mills Rd, Toronto",43.7351,-79.34393,43,583.3530542706208,+16473422127,False,N/A
Valley Fields Restaurant,"Breakfast & Brunch, Greek",,Greek,4.0,"1222 Lawrence Avenue E, North York",43.7414488577103,-79.3196643711992,95,2065.732451529104,+14164430616,False,$$
Darband Restaurant,"Middle Eastern, Persian/Iranian, Halal",,"Middle Eastern, Persian/Iranian",4.0,"879 York Mills Road, North York",43.75504,-79.34863,129,1671.5621070868485,+14164451777,False,$$
The David Duncan House,Canadian (New),,Canadian (New),3.5,"125 Moatfield Drive, North York",43.75828,-79.34881,149,2037.5162635451677,+14163911424,False,$$$
High Street Fish and Chips,Fish & Chips,,,4.0,"55 Underhill Drive, North York",43.745306,-79.324959,67,1730.88798759087,+14165108905,False,$$
Grand One,"Chicken Shop, Burgers, Chicken Wings",Burgers,,4.0,"16 Mallard Road, Toronto",43.7481,-79.34768,47,936.5954024814497,+16473508688,False,N/A
Rose Kebab,"Persian/Iranian, Kebab",,Persian/Iranian,4.0,"16 Mallard Road, Toronto",43.7481,-79.34768,14,936.5954024814497,N/A,False,N/A
Bamiyan Kabob,Afghan,,,4.0,"62 Overlea Boulevard, East York",43.70779,-79.34344,156,3597.088420074858,+14164297514,False,$$
Windfield's Restaurant,"Breakfast & Brunch, Greek",,Greek,3.5,"801 York Mills Road, North York",43.75284,-79.35838,56,1737.1968530958072,+14164451630,False,$$
Via Cibo,"Italian, Pizza, Sandwiches","Pizza, Sandwiches",Italian,3.5,"808 York Mills Road, Toronto",43.7541178,-79.35796421731787,147,1849.4256502265512,+16473527556,False,$$
Yan Yu,Chinese,,Chinese,4.0,"237 Consumers Road, Toronto",43.7713029,-79.3316635,60,3555.200378832025,+14167538838,False,N/A
Faley Restaurant,"Indian, Chinese, Thai",,"Indian, Chinese, Thai",3.5,"42 Rexdale Boulevard, Rexdale",43.714,-79.55884,57,1645.712161331345,+14167464948,False,$$
Remo's Place,"Italian, Pizza",Pizza,Italian,4.5,"10 Taber Road, Etobicoke",43.71925,-79.57251,12,505.69945750831437,+14167482941,False,N/A
Pho Dau Bo Restaurant,Vietnamese,,Vietnamese,4.0,"2437 Finch Avenue W, North York",43.749908507612446,-79.54943346021537,146,3543.6295839926356,+14167499943,False,$
Lola's Kusina,Filipino,,Filipino,4.0,"96 Rexdale Boulevard, Etobicoke",43.7125719,-79.5635764,18,1499.2880027010729,+14167924742,False,$
Baghlan Kebob & Bakery,"Afghan, Bakeries",,,4.0,"32 Rexdale Boulevard, Toronto",43.7142045953301,-79.5583274831869,7,1655.87752808765,+14164010120,False,N/A
Chubby's Fish N'chips,Seafood,Seafood,,4.0,"2290 Islington Avenue, Etobicoke",43.71511,-79.55575,31,1772.23023697006,+14167416200,False,$$
Hang Outs,"Seafood, Fast Food, Filipino","Seafood, Fast Food",Filipino,4.5,"4 96 Rexdale Boulevard, Etobicoke",43.71280978913021,-79.56370497731554,3,1471.7256320446106,+14168439841,False,N/A
Hamdi Restaurant,"African, Imported Food",,African,3.5,"18 Rexdale Boulevard, Toronto",43.7143226,-79.5570968,22,1725.8829184346969,+14167457888,False,$$
Afghan Kebob Cuisine,Afghan,,,3.5,"2298A Islington Avenue, Toronto",43.7160486,-79.5556858,16,1716.4977573664014,+14165464238,False,$
Rajdhani Sweets & Restaurant,Indian,,Indian,3.5,"2658 Islington Avenue, Etobicoke",43.73839,-79.56639,34,1762.657927009748,+14167487108,False,$
Indar's Roti & Doubles,"Caribbean, Indian",,"Caribbean, Indian",4.0,"1152 Albion Road, Toronto",43.7378589272386,-79.5673901215196,9,1680.8059344289916,+14167450009,False,N/A
Asian Buffet,Chinese,,Chinese,3.0,"161 Rexdale Blvd, Toronto",43.71089,-79.56883,36,1477.9250602895384,+14167479292,False,$$
Wally's Grill,"Diners, Breakfast & Brunch",,,3.5,"123 Rexdale Boulevard, Etobicoke",43.710837357013,-79.5656713822784,28,1579.7462388564365,+14167459430,False,$$
La Fonte Trattoria,Italian,,Italian,5.0,"4370 Steeles Avenue W, Woodbridge",43.7667001,-79.5644346,9,4858.25452492855,+19058511551,False,$$
Plaza Latina,Food Court,,,4.0,"9 Milvan Drive, Toronto",43.75125,-79.55198,47,3557.9721573947954,N/A,False,$$
Via Allegro Ristorante,Italian,,Italian,4.0,"1750 The Queensway, Etobicoke",43.6151207343688,-79.5573663656495,92,3553.792437423123,+14166226677,False,$$$
Sunny Morning,Breakfast & Brunch,,,4.5,"1602 The Queensway, Toronto",43.6185096,-79.5440592,268,2964.9747993968836,+14162019797,False,$$
Sanremo Bakery,"Bakeries, Coffee & Tea, Italian",Coffee & Tea,Italian,4.5,"374 Royal York Road, Etobicoke",43.61856,-79.49967,529,4522.75225136702,+14162552808,False,$$
The Pie Commission,"Fast Food, Do-It-Yourself Food, Canadian (New)",Fast Food,Canadian (New),4.5,"927 The Queensway, Toronto",43.6240399,-79.5112045,261,3425.5597742916734,+14168487424,False,$
Chaban,Korean,,Korean,4.0,"872 The Queensway, Toronto",43.6247912682064,-79.5104344189167,121,3415.039225657353,+14162558222,False,$$
Sushi Kaji Restaurant,"Sushi Bars, Japanese",Sushi Bars,Japanese,4.0,"860 The Queensway, Etobicoke",43.62495,-79.5099199,180,3433.004563375667,+14162522166,False,$$$$
Kitchen On Sixth,"Breakfast & Brunch, British",,British,4.5,"2976 Lake Shore Boulevard W, Toronto",43.6005867949987,-79.5068445875054,51,5714.100451142955,+16473494412,False,$$
Kovalsky Restaurant,Polish,,,4.5,"667 The Queensway, Toronto",43.6270435,-79.4988143,61,4031.102579585641,+14162016999,False,$$
JOEY Sherway,"Canadian (New), Lounges, Steakhouses",Steakhouses,Canadian (New),3.5,"25 The West Mall, Toronto",43.611872,-79.55713,210,3909.396317370301,+16477485639,False,$$$
New Orleans Seafood & Steakhouse,"Seafood, Cajun/Creole, Steakhouses","Seafood, Steakhouses",,5.0,"267 Scarlett Road, Toronto",43.67775,-79.50611,174,4638.419144553425,+14167667001,False,$$$
La Castile Steak House & Seafood Restaurant,"Steakhouses, Seafood","Steakhouses, Seafood",,3.5,"2179 Dundas Street E, Mississauga",43.62655,-79.56657,143,2873.390367769928,+19056251137,False,$$$$
Royal Meats Bar/Beque,"Barbeque, Bars, Comfort Food","Barbeque, Bars",,3.5,"710 Kipling Avenue, Etobicoke",43.62558,-79.52893,128,2427.3218621555357,+14162511144,False,$$
The Keg Steakhouse + Bar,"Steakhouses, Bars, Seafood","Steakhouses, Bars, Seafood",,3.5,"25 The West Mall, Etobicoke",43.61301,-79.55918,77,3824.7564392315417,+14166263707,False,$$$
Hina Sushi,Japanese,,Japanese,4.0,"769 the Queensway, Toronto",43.62582,-79.504395,79,3725.6327483096757,+16473506555,False,$$
Bua Thai Restaurant,"Thai, Noodles, Salad",,Thai,4.0,"743 The Queensway, Etobicoke",43.62597,-79.50319,97,3794.0253467581624,+14168490344,False,$$
Milano's Pizza,Pizza,Pizza,,3.5,"3886 Bloor St W, Etobicoke",43.64052,-79.54204,54,501.955800091273,+14166220222,False,$$
Tartistry,"Desserts, Antiques, Gluten-Free",Desserts,,4.5,"1252 The Queensway, Toronto",43.62159,-79.52513,34,2967.947566054648,+16477481818,False,$
Spoon & Fork,"Japanese, Thai",,"Japanese, Thai",3.0,"1233 The Queensway, Etobicoke",43.6209538560228,-79.5244150981307,243,3047.2883937530423,+14162018688,False,$$
Il Paesano Pizzeria & Restaurant,"Pizza, Italian",Pizza,Italian,4.0,"396 Brown's Line, Etobicoke",43.60117593964063,-79.54542115889555,102,4895.477088991676,+14162517080,False,$$
Feast of Dilli,Indian,,Indian,4.5,"378 Browns Line, Toronto",43.60062,-79.54504,100,4951.764444268524,+16473484567,False,$$
Sushi 2 Go,"Sushi Bars, Japanese",Sushi Bars,Japanese,4.0,"5280 Dundas Street W, Etobicoke",43.6374204,-79.538922,26,898.5028044593539,+14162334227,False,$$
Leziz  Kitchen,Mediterranean,,Mediterranean,5.0,"418 Horner Avenue, Toronto",43.60405,-79.53576,18,4599.975422172309,+14162599838,False,N/A
California Sandwiches,Sandwiches,Sandwiches,,4.0,"1603 The Queensway, Etobicoke",43.61661,-79.5430499,91,3175.353976536936,+14162017392,False,$$
Cactus Club Cafe,"Cocktail Bars, Canadian (New)",Cocktail Bars,Canadian (New),3.5,"25 The West Mall, Toronto",43.611948,-79.557229,163,3909.396317370301,+14166210203,False,$$
Cellar Door,"Italian, Pizza",Pizza,Italian,4.0,"3003 Lake Shore Boulevard W, Toronto",43.6000214,-79.5076675,67,5736.016764837271,+14162530303,False,$$
The Octagon Restaurant,Steakhouses,Steakhouses,,3.5,"7529 Yonge Street, Thornhill",43.8108184,-79.423088,136,877.0903190595866,+19058898989,False,$$$
Santo's Italian Cuisine,Italian,,Italian,4.0,"10 Royal Orchard Boulevard, Thornhill",43.82364164689143,-79.4247734430239,85,1045.3322370028482,+19057310352,False,$$$
Yorokobi Japanese Restaurant,Japanese,,Japanese,4.5,"7771 Yonge St, Thornhill",43.8169377,-79.4241026,49,701.8549252453802,+19057717777,False,N/A
Vegan Danish Bakery,"Bakeries, Vegan",,,4.5,"7718 Yonge Street, Vaughan",43.81564,-79.42505,69,765.4225378859331,+19058821331,False,$$
Wimpy's Diner,Diners,,,4.0,"8100 Yonge Street, Thornhill",43.82445,-79.42723,57,1293.9209745850944,+19058896799,False,$$
Saemaeul Sikdang,Korean,,Korean,4.0,"7335 Yonge Street, Markham",43.8061909,-79.421228,42,1305.6103403197708,+19058819595,False,N/A
Regino's Pizza,Pizza,Pizza,,4.5,"126 Clark Avenue E, Thornhill",43.8099393086306,-79.4112146813361,43,867.2345961770952,+19057098004,False,$
Home of Hot Taste,Korean,,Korean,3.5,"5 Glen Cameron Road, Thornhill",43.8055499,-79.42004,218,1343.270320008904,+19058810230,False,$$
Philoxenia Greek Cuisine,Greek,,Greek,4.5,"8199 yonge street, Thornhill",43.82788,-79.42651,28,1466.715974348166,+19058866566,False,N/A
Golden Star Restaurant,"Burgers, Diners, Hot Dogs",Burgers,,4.0,"7123 Yonge Street, Thornhill",43.80155527,-79.42063764182821,209,1784.192742168389,+19058896891,False,$$
Ferrovia Ristorante,"Italian, Wine Bars, Pizza","Wine Bars, Pizza",Italian,4.0,"7355 Bayview Avenue, Thornhill",43.8136278,-79.3986359,67,1397.5718325345458,+19056950110,False,$$$
Minoo,Persian/Iranian,,Persian/Iranian,4.5,"8053 Yonge Street, Markham",43.823494,-79.4259373,20,1104.0948367597864,+14166624639,False,$$
Aburiyaki Sushi,"Sushi Bars, Japanese",Sushi Bars,Japanese,4.5,"301-7181 Yonge Street, Vaughan",43.80326980198773,-79.41971651498724,48,1581.6707801032715,+16478883632,False,N/A
Sariwon Korean Bbq Restaurant,"Korean, Barbeque",Barbeque,Korean,3.0,"7388 Yonge St, Thornhill",43.8089299,-79.42333,133,1148.9956585926102,+19058815103,False,$$
Eggsmart,Breakfast & Brunch,,,3.5,"8051 Yonge Street, Thornhill",43.8237362,-79.4256854,31,1106.2987827997176,+19057095873,False,$$
Legend Chinese Restaurant,Chinese,,Chinese,3.5,"5 Glen Cameron Road, Thornhill",43.804788,-79.420499,128,1434.2979946883727,+19058826272,False,$$
KingKong Tteokbokki,Korean,,Korean,4.5,"7325 Yonge Street, Markham",43.8060697,-79.4210962,23,1318.9644018971594,+19055978868,False,N/A
Piggy's,"Korean, Soup, Barbeque",Barbeque,Korean,3.5,"27-5 Glen Cameron Rd, Thornhill",43.8054753,-79.4203387,322,1357.436302894517,+19055971522,False,$$
Tutto Bene,Italian,,Italian,3.5,"8133 Yonge St, Thornhill",43.82608,-79.42644,47,1321.72669415727,+19057640199,False,$$$
Mymy Chicken Thornhill,"Chicken Shop, Korean",,Korean,3.5,"7359 Yonge St, Markham",43.8069367931498,-79.4219168275595,67,1250.8421318833814,+19057312048,False,$$
Kaikaki Japanese Restaurant,"Japanese, Sushi Bars",Sushi Bars,Japanese,4.0,"3307 Bayview Avenue, Toronto",43.791884,-79.392358,62,3360.863069871712,+14162226249,False,$$
De Chou,Korean,,Korean,4.5,"7368 Yonge Street, Thornhill",43.80762,-79.42306,10,1255.8216935452297,+19057470110,False,N/A
Shater Abbas Restaurant,"Persian/Iranian, Kebab",,Persian/Iranian,3.5,"8129 Yonge Street, Vaughan",43.8256832,-79.426856,97,1314.184672119174,+19057315299,False,$$
AKA-ONI Ramen&izakaya -Scarborough,"Japanese, Sushi Bars, Asian Fusion",Sushi Bars,"Japanese, Asian Fusion",4.0,"633 Silver Star Blvd, Toronto",43.8219855640577,-79.298919766399,333,3534.233410885185,+14162983828,False,$$
Grandeur Palace,"Seafood, Dim Sum",Seafood,,3.0,"2301 Brimley Road, Toronto",43.7978022,-79.2708324,113,94.31429456235456,+14162991622,False,$$
Sushi Legend,"Japanese, Asian Fusion, Sushi Bars",Sushi Bars,"Japanese, Asian Fusion",3.5,"175 Commander Boulevard, Toronto",43.7970053926065,-79.270477626485,237,83.41989398630683,+14162930118,False,$$
Sumilicious Smoked Meat & Deli,"Delis, Sandwiches, Poutineries",Sandwiches,,4.5,"5 - 5631 Steeles Avenue E, Scarborough",43.8325,-79.26727,334,3930.0613298988656,+16473478899,False,$$
Mabu Generation,Taiwanese,,,4.0,"2361 Brimley Rd, Scarborough",43.7982959,-79.2730141,27,179.10373963371399,+14164121888,False,$$
Zen Sanuki Udon,"Japanese, Soup, Noodles",,Japanese,4.0,"3720 Midland Avenue, Scarborough",43.8157,-79.29337,237,2706.9056617050624,+14168818899,False,$$
Daldongnae Korean BBQ - Scarborough,"Korean, Barbeque",Barbeque,Korean,4.5,"4771 Steeles Ave E, Toronto",43.82525,-79.29878,129,3821.876692102569,+14163354771,False,$$$
Gourmet Malaysia,"Singaporean, Malaysian, Indonesian",,Malaysian,3.5,"4466 Sheppard Avenue E, Scarborough",43.7885129161,-79.2665494794,301,1035.247396521237,+16477641188,False,$$
Ding Tai Fung,Chinese,,Chinese,3.5,"175 Commander Boulevard, Toronto",43.796407,-79.270493,96,112.69280578634512,+14162910123,False,$$
Chris Jerk Caribbean Bistro,Caribbean,,Caribbean,4.5,"2570 Birchmount Road, Toronto",43.789649473453,-79.3024008755197,456,2614.6821342792387,+14162975375,False,$$
P Jay's,Caribbean,,Caribbean,4.5,"2677 Kennedy Road, Scarborough",43.79631,-79.29353,41,1737.469273515657,+14162970369,False,$$
Gyu Hito Japanese BBQ Restaurant,"Japanese, Barbeque",Barbeque,Japanese,4.0,"633 Silver Star Boulevard, Toronto",43.82187,-79.29917,98,3505.5924495327886,+14162229308,False,$$$
Liuyishou Hotpot,"Chinese, Hot Pot",,Chinese,4.0,"4188 Finch Avenue East, Toronto",43.804558,-79.287797,48,1548.823701300256,+14164122088,False,N/A
Big Trio Wonton Noodle,"Chinese, Comfort Food, Noodles",,Chinese,4.0,"4400 Sheppard Ave E, Scarborough",43.78775,-79.26974,79,1050.1664803440603,+14163356326,False,$
Doner King,"Donairs, Turkish, Poutineries",,,4.5,"5651 Steeles Avenue E, Toronto",43.831878,-79.266631,151,3886.00867293056,+14162938786,False,$
Pho Vuon Lai Jasmine Garden,Vietnamese,,Vietnamese,4.0,"250 Alton Towers Circle, Scarborough",43.82518384516392,-79.27638555197599,112,3146.3514603274825,+16473515533,False,$$
Dumpling Restaurant,"Korean, Chinese, Dumplings",,"Korean, Chinese",3.5,"4385 Sheppard Avenue E, Scarborough",43.78643,-79.26987,110,1157.1706516432203,+14162938321,False,$
Chef 88,Chinese,,Chinese,4.0,"3261 Kennedy Road, Toronto",43.81770618427405,-79.30393297734108,75,3466.5047691009495,+14162920883,False,$$
Panagio's All Day Grill,Breakfast & Brunch,,,3.5,"1928 McCowan Road, Scarborough",43.79233,-79.26019,147,1050.7366954603285,+14162932444,False,$$
Hanyang Jokbal,Korean,,Korean,4.5,"119 - 633 Silver Star Blvd, Toronto",43.82186246223373,-79.29834879934788,33,3495.1123153330395,+14162924099,False,$$
May Yan Seafood Restaurant,Seafood,Seafood,,4.0,"4227 Sheppard Avenue E, Scarborough",43.7845476950156,-79.2777303226845,26,1483.2622779988353,+14162971398,False,N/A
Vietnam Noodle Star,"Vietnamese, Noodles",,Vietnamese,3.5,"4188 Finch Avenue E, Toronto",43.80461259075736,-79.28730089037131,228,1517.5533502297533,+14166099796,False,$$
Jerkup Central,"Caribbean, Gluten-Free",,Caribbean,4.5,"2201 Brimley Road, Toronto",43.7899563219697,-79.2689159238723,19,821.9616108573562,+14164719368,False,N/A
100 Percent Korean,Korean,,Korean,4.5,"4779 Steeles Avenue E, Toronto",43.8254823574721,-79.298528001188,275,3828.263220441964,+14163354444,False,$
Confused Kitchen,"Burgers, Sri Lankan",Burgers,,4.5,"5005 Steeles Avenue E, Toronto",43.82784,-79.28777,52,3660.2396713385374,+14162923313,False,N/A
Cafe le Majestik,Hong Kong Style Cafe,Hong Kong Style Cafe,,4.0,"2900 Markham Road, Scarborough",43.82452131958448,-79.24951980754103,70,3522.0059612863547,+14162988886,False,$$
Jim Chai Kee Wonton Noodle,"Chinese, Soup",,Chinese,4.0,"3700 Midland Ave, Toronto",43.8145956,-79.2922628,124,2560.36541522835,+16478347834,False,$$
Meet Sushi and Boil,"Noodles, Chinese, Sushi Bars",Sushi Bars,Chinese,4.0,"3595 Sheppard Avenue E, Toronto",43.7804141731247,-79.2984859272838,50,2852.2811675045737,+14165518682,False,$$
The Burger's Priest,Burgers,Burgers,,3.5,"3280 Dufferin Street, Toronto",43.720753,-79.456715,78,273.3504681131783,+16473527070,False,$$
Michel's Bakery Cafe,"Bakeries, Sandwiches",Sandwiches,,3.5,"3401 Dufferin Street, Toronto",43.7253671363214,-79.4514605625364,59,887.6319825917228,+14167893533,False,$$
Bingz Crispy Burger Yorkdale,"Chinese, Burgers, Fast Food","Burgers, Fast Food",Chinese,4.5,"3401 Dufferin Street, Toronto",43.725616,-79.452205,10,786.4211093717786,+14378805524,False,N/A
Yuki Japanese & Korean Restaurant,"Japanese, Korean",,"Japanese, Korean",3.5,"3259 Dufferin St, North York",43.72063,-79.45577,64,353.4715245201838,+14167818433,False,$$
Mado - Dufferin,"Desserts, Ice Cream & Frozen Yogurt, Pizza","Desserts, Pizza",,3.5,"3300 Dufferin St, Toronto",43.721519,-79.456914,30,285.27845802737556,+16478776236,False,$$
Mezza Notte Trattoria,"Italian, Pizza",Pizza,Italian,3.0,"5304 Yonge Street, Toronto",43.717626990832045,-79.45514591919363,77,500.2711302234024,+14162222888,False,$$
Khmer Thai Restaurant,"Thai, Cambodian",,Thai,4.0,"1018 St Clair Avenue W, Toronto",43.67937,-79.43781,139,4906.62028906304,+14166540609,False,$$
Onnuri,"Korean, Noodles, Chicken Shop",,Korean,4.0,"3330 Pharmacy Avenue, Toronto",43.80428,-79.33133,77,1280.1661275968365,+14164946888,False,$$
Good Taste Casserole Rice,"Cantonese, Soup",,,4.5,"325 Bamburgh Cir, Toronto",43.81506,-79.3218,28,263.79836213439086,+14165463388,False,$$
Casa-Imperial,Dim Sum,,,3.5,"4125 Steeles Avenue E, Scarborough",43.820904287025,-79.3209457397461,254,881.8975252033932,+14167562788,False,$$
Sam Woo BBQ,"Barbeque, Chinese",Barbeque,Chinese,3.5,"375 Bamburgh Circle, Scarborough",43.81576,-79.32229,93,312.4440700150026,+14164913034,False,$$
